scenario,strategy,batch_size,repeat,request_id,request_class,replica,input_tokens,actual_output_tokens,estimated_output_tokens,max_output_tokens,queue_ms,service_ms,end_to_end_ms
residual_load,token_max,72,4,req-0002,rag,replica-2,941,121,700,700,14496.333333333334,560.1666666666667,15056.500000000002
residual_load,token_max,72,4,req-0016,faq,replica-2,71,91,512,512,15056.500000000002,315.16666666666663,15371.666666666668
residual_load,token_max,72,4,req-0059,faq,replica-2,82,31,512,512,15371.666666666668,117.0,15488.666666666668
residual_load,token_max,72,4,req-0071,faq,replica-2,186,76,512,512,15488.666666666668,284.3333333333333,15773.0
residual_load,token_max,72,4,req-0012,analysis,replica-2,2023,1003,2048,2048,15773.0,3680.5,19453.5
residual_load,token_max,72,4,req-0068,faq,replica-2,220,79,512,512,19453.5,300.0,19753.5
residual_load,token_max,72,4,req-0052,faq,replica-2,236,82,512,512,19753.5,312.66666666666663,20066.166666666664
residual_load,token_max,72,4,req-0028,faq,replica-2,122,49,512,512,20066.166666666664,183.66666666666669,20249.833333333332
residual_load,token_max,72,4,req-0049,faq,replica-2,159,74,512,512,20249.833333333332,273.1666666666667,20523.0
residual_load,token_max,72,4,req-0064,rag,replica-2,1589,81,700,700,20523.0,534.8333333333333,21057.833333333336
residual_load,token_max,72,4,req-0043,rag,replica-2,1062,239,700,700,21057.833333333336,973.6666666666666,22031.5
residual_load,token_max,72,4,req-0015,faq,replica-2,195,23,512,512,22031.5,109.16666666666666,22140.666666666668
residual_load,token_max,72,4,req-0066,faq,replica-2,127,72,512,512,22140.666666666668,261.1666666666667,22401.833333333336
residual_load,token_max,72,4,req-0069,rag,replica-2,1086,214,700,700,22401.833333333336,894.3333333333334,23296.166666666668
residual_load,token_max,72,4,req-0024,analysis,replica-2,2082,1142,2048,2048,23296.166666666668,4153.666666666666,27449.833333333336
residual_load,token_max,72,4,req-0010,faq,replica-2,207,93,512,512,27449.833333333336,344.5,27794.333333333336
residual_load,token_max,72,4,req-0057,faq,replica-2,122,76,512,512,27794.333333333336,273.6666666666667,28068.0
residual_load,token_max,72,4,req-0061,faq,replica-2,103,25,512,512,28068.0,100.49999999999999,28168.5
residual_load,token_max,72,4,req-0070,analysis,replica-2,3826,1254,2048,2048,28168.5,4817.666666666667,32986.16666666667
residual_load,token_max,72,4,req-0018,faq,replica-2,232,81,512,512,32986.16666666667,308.6666666666667,33294.833333333336
residual_load,token_max,72,4,req-0046,rag,replica-2,1118,133,700,700,33294.833333333336,629.6666666666667,33924.5
residual_load,token_max,72,4,req-0042,rag,replica-2,1268,196,700,700,33924.5,864.6666666666667,34789.166666666664
residual_load,token_max,72,4,req-0019,analysis,replica-2,3412,750,2048,2048,34789.166666666664,3068.6666666666665,37857.83333333333
residual_load,token_max,72,4,req-0041,rag,replica-2,1278,115,700,700,37857.83333333333,596.3333333333334,38454.166666666664
residual_load,token_max,72,4,req-0022,rag,replica-2,1131,146,700,700,38454.166666666664,675.1666666666667,39129.333333333336
residual_load,token_max,72,4,req-0038,analysis,replica-2,2797,1127,2048,2048,39129.333333333336,4222.833333333334,43352.16666666667
residual_load,token_max,72,4,req-0067,rag,replica-2,1212,310,700,700,43352.16666666667,1235.3333333333335,44587.50000000001
residual_load,token_max,72,4,req-0025,faq,replica-2,227,12,512,512,44587.50000000001,77.83333333333334,44665.333333333336
residual_load,token_max,72,4,req-0033,rag,replica-3,1296,298,700,700,30000.0,1209.3333333333335,31209.333333333332
residual_load,token_max,72,4,req-0060,rag,replica-3,1697,344,700,700,31209.333333333332,1429.5,32638.833333333332
residual_load,token_max,72,4,req-0021,faq,replica-3,82,75,512,512,32638.833333333332,263.6666666666667,32902.49999999999
residual_load,token_max,72,4,req-0001,faq,replica-3,127,32,512,512,32902.49999999999,127.83333333333336,33030.33333333333
residual_load,token_max,72,4,req-0003,rag,replica-3,512,265,700,700,33030.33333333333,968.6666666666666,33998.99999999999
residual_load,token_max,72,4,req-0039,faq,replica-3,189,93,512,512,33998.99999999999,341.5,34340.5
residual_load,token_max,72,4,req-0062,rag,replica-3,1051,323,700,700,34340.5,1251.8333333333333,35592.33333333333
residual_load,token_max,72,4,req-0017,rag,replica-3,1994,291,700,700,35592.33333333333,1302.3333333333333,36894.666666666664
residual_load,token_max,72,4,req-0009,rag,replica-3,1219,188,700,700,36894.666666666664,829.8333333333334,37724.5
residual_load,token_max,72,4,req-0055,faq,replica-3,247,24,512,512,37724.5,121.16666666666667,37845.666666666664
residual_load,token_max,72,4,req-0037,rag,replica-3,763,264,700,700,37845.666666666664,1007.1666666666667,38852.833333333336
residual_load,token_max,72,4,req-0014,faq,replica-3,195,106,512,512,38852.833333333336,385.83333333333337,39238.666666666664
residual_load,token_max,72,4,req-0031,rag,replica-3,1169,198,700,700,39238.666666666664,854.8333333333334,40093.5
residual_load,token_max,72,4,req-0034,rag,replica-3,871,259,700,700,40093.5,1008.5,41102.0
residual_load,token_max,72,4,req-0050,rag,replica-3,1143,274,700,700,41102.0,1103.8333333333333,42205.83333333333
residual_load,token_max,72,4,req-0047,rag,replica-3,1260,464,700,700,42205.83333333333,1756.6666666666665,43962.5
residual_load,token_max,72,4,req-0004,faq,replica-3,184,48,512,512,43962.5,190.66666666666669,44153.166666666664
residual_load,token_max,72,4,req-0035,analysis,replica-3,3009,1252,2048,2048,44153.166666666664,4674.833333333333,48827.99999999999
residual_load,token_max,72,4,req-0044,faq,replica-3,191,39,512,512,48827.99999999999,161.83333333333334,48989.83333333333
residual_load,token_max,72,4,req-0032,faq,replica-3,58,60,512,512,48989.83333333333,209.66666666666666,49199.49999999999
residual_load,token_max,72,4,req-0026,faq,replica-3,199,69,512,512,49199.49999999999,263.1666666666667,49462.66666666666
residual_load,token_max,72,4,req-0008,faq,replica-3,117,53,512,512,49462.66666666666,196.16666666666666,49658.83333333333
residual_load,token_max,72,4,req-0011,faq,replica-3,216,8,512,512,49658.83333333333,62.666666666666664,49721.49999999999
residual_load,token_max,72,4,req-0058,faq,replica-3,353,70,512,512,49721.49999999999,292.1666666666667,50013.66666666666
residual_load,token_max,72,4,req-0051,faq,replica-3,291,77,512,512,50013.66666666666,305.16666666666663,50318.83333333332
residual_load,token_max,72,4,req-0005,analysis,replica-3,4258,638,2048,2048,50318.83333333332,2836.333333333333,53155.16666666666
residual_load,token_max,72,4,req-0006,faq,replica-3,92,77,512,512,53155.16666666666,271.99999999999994,53427.16666666666
residual_load,token_max,72,4,req-0040,faq,replica-3,154,142,512,512,53427.16666666666,499.0,53926.16666666666
residual_load,token_max,72,4,req-0027,faq,replica-3,210,78,512,512,53926.16666666666,295.00000000000006,54221.166666666664
residual_load,token_ewma,72,4,req-0026,faq,replica-1,199,69,78,512,50000.0,263.1666666666667,50263.166666666664
residual_load,token_ewma,72,4,req-0030,rag,replica-1,1448,261,254,700,50263.166666666664,1111.3333333333333,51374.5
residual_load,token_ewma,72,4,req-0022,rag,replica-1,1131,146,254,700,51374.5,675.1666666666667,52049.666666666664
residual_load,token_ewma,72,4,req-0038,analysis,replica-1,2797,1127,935,2048,52049.666666666664,4222.833333333334,56272.5
residual_load,token_ewma,72,4,req-0006,faq,replica-1,92,77,78,512,56272.5,271.99999999999994,56544.5
residual_load,token_ewma,72,4,req-0029,faq,replica-1,225,57,78,512,56544.5,227.5,56772.0
residual_load,token_ewma,72,4,req-0025,faq,replica-1,227,12,78,512,56772.0,77.83333333333334,56849.83333333333
residual_load,token_ewma,72,4,req-0027,faq,replica-1,210,78,78,512,56849.83333333333,295.00000000000006,57144.83333333333
residual_load,token_ewma,72,4,req-0020,rag,replica-2,1138,292,254,700,13333.333333333334,1163.0,14496.333333333334
residual_load,token_ewma,72,4,req-0002,rag,replica-2,941,121,254,700,14496.333333333334,560.1666666666667,15056.500000000002
residual_load,token_ewma,72,4,req-0016,faq,replica-2,71,91,78,512,15056.500000000002,315.16666666666663,15371.666666666668
residual_load,token_ewma,72,4,req-0059,faq,replica-2,82,31,78,512,15371.666666666668,117.0,15488.666666666668
residual_load,token_ewma,72,4,req-0071,faq,replica-2,186,76,78,512,15488.666666666668,284.3333333333333,15773.0
residual_load,token_ewma,72,4,req-0012,analysis,replica-2,2023,1003,935,2048,15773.0,3680.5,19453.5
residual_load,token_ewma,72,4,req-0033,rag,replica-2,1296,298,254,700,19453.5,1209.3333333333335,20662.833333333332
residual_load,token_ewma,72,4,req-0068,faq,replica-2,220,79,78,512,20662.833333333332,300.0,20962.833333333332
residual_load,token_ewma,72,4,req-0052,faq,replica-2,236,82,78,512,20962.833333333332,312.66666666666663,21275.499999999996
residual_load,token_ewma,72,4,req-0060,rag,replica-2,1697,344,254,700,21275.499999999996,1429.5,22705.0
residual_load,token_ewma,72,4,req-0028,faq,replica-2,122,49,78,512,22705.0,183.66666666666669,22888.666666666664
residual_load,token_ewma,72,4,req-0021,faq,replica-2,82,75,78,512,22888.666666666664,263.6666666666667,23152.333333333332
residual_load,token_ewma,72,4,req-0049,faq,replica-2,159,74,78,512,23152.333333333332,273.1666666666667,23425.5
residual_load,token_ewma,72,4,req-0001,faq,replica-2,127,32,78,512,23425.5,127.83333333333336,23553.333333333336
residual_load,token_ewma,72,4,req-0064,rag,replica-2,1589,81,254,700,23553.333333333336,534.8333333333333,24088.166666666664
residual_load,token_ewma,72,4,req-0003,rag,replica-2,512,265,254,700,24088.166666666664,968.6666666666666,25056.833333333332
residual_load,token_ewma,72,4,req-0043,rag,replica-2,1062,239,254,700,25056.833333333332,973.6666666666666,26030.5
residual_load,token_ewma,72,4,req-0039,faq,replica-2,189,93,78,512,26030.5,341.5,26372.0
residual_load,token_ewma,72,4,req-0062,rag,replica-2,1051,323,254,700,26372.0,1251.8333333333333,27623.833333333332
residual_load,token_ewma,72,4,req-0015,faq,replica-2,195,23,78,512,27623.833333333332,109.16666666666666,27733.0
residual_load,token_ewma,72,4,req-0066,faq,replica-2,127,72,78,512,27733.0,261.1666666666667,27994.166666666668
residual_load,token_ewma,72,4,req-0017,rag,replica-2,1994,291,254,700,27994.166666666668,1302.3333333333333,29296.5
residual_load,token_ewma,72,4,req-0069,rag,replica-2,1086,214,254,700,29296.5,894.3333333333334,30190.833333333332
residual_load,token_ewma,72,4,req-0024,analysis,replica-2,2082,1142,935,2048,30190.833333333332,4153.666666666666,34344.5
residual_load,token_ewma,72,4,req-0014,faq,replica-2,195,106,78,512,34344.5,385.83333333333337,34730.33333333333
residual_load,token_ewma,72,4,req-0010,faq,replica-2,207,93,78,512,34730.33333333333,344.5,35074.83333333333
residual_load,token_ewma,72,4,req-0031,rag,replica-2,1169,198,254,700,35074.83333333333,854.8333333333334,35929.666666666664
residual_load,token_ewma,72,4,req-0057,faq,replica-2,122,76,78,512,35929.666666666664,273.6666666666667,36203.33333333333
residual_load,token_ewma,72,4,req-0034,rag,replica-2,871,259,254,700,36203.33333333333,1008.5,37211.83333333332
residual_load,token_ewma,72,4,req-0070,analysis,replica-2,3826,1254,935,2048,37211.83333333332,4817.666666666667,42029.49999999999
residual_load,token_ewma,72,4,req-0047,rag,replica-2,1260,464,254,700,42029.49999999999,1756.6666666666665,43786.16666666666
residual_load,token_ewma,72,4,req-0063,rag,replica-2,1114,38,254,700,43786.16666666666,312.33333333333337,44098.49999999999
residual_load,token_ewma,72,4,req-0018,faq,replica-2,232,81,78,512,44098.49999999999,308.6666666666667,44407.166666666664
residual_load,token_ewma,72,4,req-0045,faq,replica-2,133,69,78,512,44407.166666666664,252.16666666666666,44659.33333333333
residual_load,token_ewma,72,4,req-0046,rag,replica-2,1118,133,254,700,44659.33333333333,629.6666666666667,45288.99999999999
residual_load,token_ewma,72,4,req-0056,rag,replica-2,1024,41,254,700,45288.99999999999,307.33333333333337,45596.33333333333
residual_load,token_ewma,72,4,req-0053,analysis,replica-2,3351,1182,935,2048,45596.33333333333,4498.5,50094.83333333333
residual_load,token_ewma,72,4,req-0044,faq,replica-2,191,39,78,512,50094.83333333333,161.83333333333334,50256.66666666666
residual_load,token_ewma,72,4,req-0032,faq,replica-2,58,60,78,512,50256.66666666666,209.66666666666666,50466.33333333332
residual_load,token_ewma,72,4,req-0008,faq,replica-2,117,53,78,512,50466.33333333332,196.16666666666666,50662.49999999999
residual_load,token_ewma,72,4,req-0011,faq,replica-2,216,8,78,512,50662.49999999999,62.666666666666664,50725.16666666666
residual_load,token_ewma,72,4,req-0065,faq,replica-2,121,34,78,512,50725.16666666666,133.5,50858.66666666666
residual_load,token_ewma,72,4,req-0058,faq,replica-2,353,70,78,512,50858.66666666666,292.1666666666667,51150.83333333332
residual_load,token_ewma,72,4,req-0036,faq,replica-2,104,75,78,512,51150.83333333332,267.3333333333333,51418.16666666666
residual_load,token_ewma,72,4,req-0051,faq,replica-2,291,77,78,512,51418.16666666666,305.16666666666663,51723.33333333332
residual_load,token_ewma,72,4,req-0005,analysis,replica-2,4258,638,935,2048,51723.33333333332,2836.333333333333,54559.66666666666
residual_load,token_ewma,72,4,req-0067,rag,replica-2,1212,310,254,700,54559.66666666666,1235.3333333333335,55794.99999999999
residual_load,token_ewma,72,4,req-0009,rag,replica-3,1219,188,254,700,30000.0,829.8333333333334,30829.833333333332
residual_load,token_ewma,72,4,req-0013,rag,replica-3,937,447,254,700,30829.833333333332,1646.1666666666667,32476.0
residual_load,token_ewma,72,4,req-0055,faq,replica-3,247,24,78,512,32476.0,121.16666666666667,32597.166666666668
residual_load,token_ewma,72,4,req-0037,rag,replica-3,763,264,254,700,32597.166666666668,1007.1666666666667,33604.333333333336
residual_load,token_ewma,72,4,req-0054,analysis,replica-3,1775,1044,935,2048,33604.333333333336,3775.8333333333335,37380.166666666664
residual_load,token_ewma,72,4,req-0061,faq,replica-3,103,25,78,512,37380.166666666664,100.49999999999999,37480.666666666664
residual_load,token_ewma,72,4,req-0023,analysis,replica-3,4300,1185,935,2048,37480.666666666664,4666.666666666667,42147.33333333333
residual_load,token_ewma,72,4,req-0050,rag,replica-3,1143,274,254,700,42147.33333333333,1103.8333333333333,43251.166666666664
residual_load,token_ewma,72,4,req-0004,faq,replica-3,184,48,78,512,43251.166666666664,190.66666666666669,43441.83333333333
residual_load,token_ewma,72,4,req-0035,analysis,replica-3,3009,1252,935,2048,43441.83333333333,4674.833333333333,48116.66666666666
residual_load,token_ewma,72,4,req-0042,rag,replica-3,1268,196,254,700,48116.66666666666,864.6666666666667,48981.33333333332
residual_load,token_ewma,72,4,req-0019,analysis,replica-3,3412,750,935,2048,48981.33333333332,3068.6666666666665,52049.99999999999
residual_load,token_ewma,72,4,req-0041,rag,replica-3,1278,115,254,700,52049.99999999999,596.3333333333334,52646.33333333332
residual_load,token_ewma,72,4,req-0048,rag,replica-3,1133,210,254,700,52646.33333333332,888.8333333333333,53535.16666666666
residual_load,token_ewma,72,4,req-0000,analysis,replica-3,2463,641,935,2048,53535.16666666666,2547.1666666666665,56082.33333333332
residual_load,token_ewma,72,4,req-0040,faq,replica-3,154,142,78,512,56082.33333333332,499.0,56581.33333333333
residual_load,token_ewma,72,4,req-0007,faq,replica-3,143,57,78,512,56581.33333333333,213.83333333333334,56795.16666666666
residual_load,oracle,72,4,req-0044,faq,replica-1,191,39,39,512,50000.0,161.83333333333334,50161.833333333336
residual_load,oracle,72,4,req-0032,faq,replica-1,58,60,60,512,50161.833333333336,209.66666666666666,50371.5
residual_load,oracle,72,4,req-0026,faq,replica-1,199,69,69,512,50371.5,263.1666666666667,50634.666666666664
residual_load,oracle,72,4,req-0008,faq,replica-1,117,53,53,512,50634.666666666664,196.16666666666666,50830.83333333333
residual_load,oracle,72,4,req-0030,rag,replica-1,1448,261,261,700,50830.83333333333,1111.3333333333333,51942.166666666664
residual_load,oracle,72,4,req-0036,faq,replica-1,104,75,75,512,51942.166666666664,267.3333333333333,52209.5
residual_load,oracle,72,4,req-0048,rag,replica-1,1133,210,210,700,52209.5,888.8333333333333,53098.33333333333
residual_load,oracle,72,4,req-0000,analysis,replica-1,2463,641,641,2048,53098.33333333333,2547.1666666666665,55645.5
residual_load,oracle,72,4,req-0006,faq,replica-1,92,77,77,512,55645.5,271.99999999999994,55917.5
residual_load,oracle,72,4,req-0029,faq,replica-1,225,57,57,512,55917.5,227.5,56144.99999999999
residual_load,oracle,72,4,req-0040,faq,replica-1,154,142,142,512,56144.99999999999,499.0,56644.0
residual_load,oracle,72,4,req-0020,rag,replica-2,1138,292,292,700,13333.333333333334,1163.0,14496.333333333334
residual_load,oracle,72,4,req-0002,rag,replica-2,941,121,121,700,14496.333333333334,560.1666666666667,15056.500000000002
residual_load,oracle,72,4,req-0016,faq,replica-2,71,91,91,512,15056.500000000002,315.16666666666663,15371.666666666668
residual_load,oracle,72,4,req-0059,faq,replica-2,82,31,31,512,15371.666666666668,117.0,15488.666666666668
residual_load,oracle,72,4,req-0071,faq,replica-2,186,76,76,512,15488.666666666668,284.3333333333333,15773.0
residual_load,oracle,72,4,req-0012,analysis,replica-2,2023,1003,1003,2048,15773.0,3680.5,19453.5
residual_load,oracle,72,4,req-0033,rag,replica-2,1296,298,298,700,19453.5,1209.3333333333335,20662.833333333332
residual_load,oracle,72,4,req-0068,faq,replica-2,220,79,79,512,20662.833333333332,300.0,20962.833333333332
residual_load,oracle,72,4,req-0052,faq,replica-2,236,82,82,512,20962.833333333332,312.66666666666663,21275.499999999996
residual_load,oracle,72,4,req-0060,rag,replica-2,1697,344,344,700,21275.499999999996,1429.5,22705.0
residual_load,oracle,72,4,req-0028,faq,replica-2,122,49,49,512,22705.0,183.66666666666669,22888.666666666664
residual_load,oracle,72,4,req-0021,faq,replica-2,82,75,75,512,22888.666666666664,263.6666666666667,23152.333333333332
residual_load,oracle,72,4,req-0049,faq,replica-2,159,74,74,512,23152.333333333332,273.1666666666667,23425.5
residual_load,oracle,72,4,req-0001,faq,replica-2,127,32,32,512,23425.5,127.83333333333336,23553.333333333336
residual_load,oracle,72,4,req-0064,rag,replica-2,1589,81,81,700,23553.333333333336,534.8333333333333,24088.166666666664
residual_load,oracle,72,4,req-0003,rag,replica-2,512,265,265,700,24088.166666666664,968.6666666666666,25056.833333333332
residual_load,oracle,72,4,req-0043,rag,replica-2,1062,239,239,700,25056.833333333332,973.6666666666666,26030.5
residual_load,oracle,72,4,req-0039,faq,replica-2,189,93,93,512,26030.5,341.5,26372.0
residual_load,oracle,72,4,req-0062,rag,replica-2,1051,323,323,700,26372.0,1251.8333333333333,27623.833333333332
residual_load,oracle,72,4,req-0015,faq,replica-2,195,23,23,512,27623.833333333332,109.16666666666666,27733.0
residual_load,oracle,72,4,req-0066,faq,replica-2,127,72,72,512,27733.0,261.1666666666667,27994.166666666668
residual_load,oracle,72,4,req-0017,rag,replica-2,1994,291,291,700,27994.166666666668,1302.3333333333333,29296.5
residual_load,oracle,72,4,req-0069,rag,replica-2,1086,214,214,700,29296.5,894.3333333333334,30190.833333333332
residual_load,oracle,72,4,req-0024,analysis,replica-2,2082,1142,1142,2048,30190.833333333332,4153.666666666666,34344.5
residual_load,oracle,72,4,req-0014,faq,replica-2,195,106,106,512,34344.5,385.83333333333337,34730.33333333333
residual_load,oracle,72,4,req-0010,faq,replica-2,207,93,93,512,34730.33333333333,344.5,35074.83333333333
residual_load,oracle,72,4,req-0031,rag,replica-2,1169,198,198,700,35074.83333333333,854.8333333333334,35929.666666666664
residual_load,oracle,72,4,req-0057,faq,replica-2,122,76,76,512,35929.666666666664,273.6666666666667,36203.33333333333
residual_load,oracle,72,4,req-0034,rag,replica-2,871,259,259,700,36203.33333333333,1008.5,37211.83333333332
residual_load,oracle,72,4,req-0023,analysis,replica-2,4300,1185,1185,2048,37211.83333333332,4666.666666666667,41878.499999999985
residual_load,oracle,72,4,req-0050,rag,replica-2,1143,274,274,700,41878.499999999985,1103.8333333333333,42982.33333333332
residual_load,oracle,72,4,req-0004,faq,replica-2,184,48,48,512,42982.33333333332,190.66666666666669,43172.999999999985
residual_load,oracle,72,4,req-0063,rag,replica-2,1114,38,38,700,43172.999999999985,312.33333333333337,43485.33333333332
residual_load,oracle,72,4,req-0035,analysis,replica-2,3009,1252,1252,2048,43485.33333333332,4674.833333333333,48160.16666666666
residual_load,oracle,72,4,req-0019,analysis,replica-2,3412,750,750,2048,48160.16666666666,3068.6666666666665,51228.83333333332
residual_load,oracle,72,4,req-0065,faq,replica-2,121,34,34,512,51228.83333333332,133.5,51362.33333333332
residual_load,oracle,72,4,req-0058,faq,replica-2,353,70,70,512,51362.33333333332,292.1666666666667,51654.499999999985
residual_load,oracle,72,4,req-0051,faq,replica-2,291,77,77,512,51654.499999999985,305.16666666666663,51959.66666666665
residual_load,oracle,72,4,req-0005,analysis,replica-2,4258,638,638,2048,51959.66666666665,2836.333333333333,54795.999999999985
residual_load,oracle,72,4,req-0067,rag,replica-2,1212,310,310,700,54795.999999999985,1235.3333333333335,56031.33333333332
residual_load,oracle,72,4,req-0025,faq,replica-2,227,12,12,512,56031.33333333332,77.83333333333334,56109.16666666665
residual_load,oracle,72,4,req-0007,faq,replica-2,143,57,57,512,56109.16666666665,213.83333333333334,56322.999999999985
residual_load,oracle,72,4,req-0009,rag,replica-3,1219,188,188,700,30000.0,829.8333333333334,30829.833333333332
residual_load,oracle,72,4,req-0013,rag,replica-3,937,447,447,700,30829.833333333332,1646.1666666666667,32476.0
residual_load,oracle,72,4,req-0055,faq,replica-3,247,24,24,512,32476.0,121.16666666666667,32597.166666666668
residual_load,oracle,72,4,req-0037,rag,replica-3,763,264,264,700,32597.166666666668,1007.1666666666667,33604.333333333336
residual_load,oracle,72,4,req-0054,analysis,replica-3,1775,1044,1044,2048,33604.333333333336,3775.8333333333335,37380.166666666664
residual_load,oracle,72,4,req-0061,faq,replica-3,103,25,25,512,37380.166666666664,100.49999999999999,37480.666666666664
residual_load,oracle,72,4,req-0070,analysis,replica-3,3826,1254,1254,2048,37480.666666666664,4817.666666666667,42298.33333333333
residual_load,oracle,72,4,req-0047,rag,replica-3,1260,464,464,700,42298.33333333333,1756.6666666666665,44055.0
residual_load,oracle,72,4,req-0018,faq,replica-3,232,81,81,512,44055.0,308.6666666666667,44363.666666666664
residual_load,oracle,72,4,req-0045,faq,replica-3,133,69,69,512,44363.666666666664,252.16666666666666,44615.833333333336
residual_load,oracle,72,4,req-0046,rag,replica-3,1118,133,133,700,44615.833333333336,629.6666666666667,45245.5
residual_load,oracle,72,4,req-0056,rag,replica-3,1024,41,41,700,45245.5,307.33333333333337,45552.833333333336
residual_load,oracle,72,4,req-0042,rag,replica-3,1268,196,196,700,45552.833333333336,864.6666666666667,46417.5
residual_load,oracle,72,4,req-0053,analysis,replica-3,3351,1182,1182,2048,46417.5,4498.5,50916.0
residual_load,oracle,72,4,req-0011,faq,replica-3,216,8,8,512,50916.0,62.666666666666664,50978.666666666664
residual_load,oracle,72,4,req-0041,rag,replica-3,1278,115,115,700,50978.666666666664,596.3333333333334,51574.99999999999
residual_load,oracle,72,4,req-0022,rag,replica-3,1131,146,146,700,51574.99999999999,675.1666666666667,52250.166666666664
residual_load,oracle,72,4,req-0038,analysis,replica-3,2797,1127,1127,2048,52250.166666666664,4222.833333333334,56473.0
residual_load,oracle,72,4,req-0027,faq,replica-3,210,78,78,512,56473.0,295.00000000000006,56768.0
residual_load,round_robin,72,5,req-0024,faq,replica-1,288,59,,512,50000.0,244.66666666666666,50244.666666666664
residual_load,round_robin,72,5,req-0037,rag,replica-1,1051,222,,700,50244.666666666664,915.1666666666666,51159.83333333333
residual_load,round_robin,72,5,req-0006,rag,replica-1,1284,166,,700,51159.83333333333,767.3333333333333,51927.166666666664
residual_load,round_robin,72,5,req-0047,analysis,replica-1,3225,1075,,2048,51927.166666666664,4120.833333333334,56048.0
residual_load,round_robin,72,5,req-0065,faq,replica-1,32,64,,512,56048.0,218.66666666666669,56266.666666666664
residual_load,round_robin,72,5,req-0070,faq,replica-1,156,89,,512,56266.666666666664,322.6666666666667,56589.333333333336
residual_load,round_robin,72,5,req-0046,rag,replica-1,842,220,,700,56589.333333333336,873.6666666666666,57463.0
residual_load,round_robin,72,5,req-0052,faq,replica-1,246,64,,512,57463.0,254.33333333333334,57717.333333333336
residual_load,round_robin,72,5,req-0025,faq,replica-1,255,64,,512,57717.333333333336,255.83333333333337,57973.16666666667
residual_load,round_robin,72,5,req-0039,rag,replica-1,1515,301,,700,57973.16666666667,1255.8333333333333,59229.00000000001
residual_load,round_robin,72,5,req-0062,rag,replica-1,1089,248,,700,59229.00000000001,1008.1666666666666,60237.16666666667
residual_load,round_robin,72,5,req-0002,rag,replica-1,1231,217,,700,60237.16666666667,928.5000000000001,61165.66666666667
residual_load,round_robin,72,5,req-0053,rag,replica-1,941,211,,700,61165.66666666667,860.1666666666667,62025.833333333336
residual_load,round_robin,72,5,req-0017,faq,replica-1,236,97,,512,62025.833333333336,362.66666666666663,62388.50000000001
residual_load,round_robin,72,5,req-0014,rag,replica-1,1287,192,,700,62388.50000000001,854.5,63243.00000000001
residual_load,round_robin,72,5,req-0040,rag,replica-1,1153,220,,700,63243.00000000001,925.5,64168.50000000001
residual_load,round_robin,72,5,req-0007,rag,replica-1,1153,331,,700,64168.50000000001,1295.4999999999998,65464.000000000015
residual_load,round_robin,72,5,req-0056,faq,replica-1,184,145,,512,65464.000000000015,514.0,65978.00000000001
residual_load,round_robin,72,5,req-0030,faq,replica-1,162,67,,512,65978.00000000001,250.33333333333334,66228.33333333334
residual_load,round_robin,72,5,req-0022,faq,replica-1,291,64,,512,66228.33333333334,261.83333333333337,66490.16666666667
residual_load,round_robin,72,5,req-0026,faq,replica-1,132,70,,512,66490.16666666667,255.33333333333334,66745.5
residual_load,round_robin,72,5,req-0008,rag,replica-1,1176,269,,700,66745.5,1092.6666666666667,67838.16666666669
residual_load,round_robin,72,5,req-0051,rag,replica-1,1165,217,,700,67838.16666666669,917.5,68755.66666666669
residual_load,round_robin,72,5,req-0028,faq,replica-1,318,58,,512,68755.66666666669,246.33333333333331,69002.00000000003
residual_load,round_robin,72,5,req-0023,faq,replica-2,280,71,,512,13333.333333333334,283.3333333333333,13616.666666666668
residual_load,round_robin,72,5,req-0000,rag,replica-2,1004,271,,700,13616.666666666668,1070.6666666666667,14687.333333333334
residual_load,round_robin,72,5,req-0043,faq,replica-2,139,71,,512,14687.333333333334,259.8333333333333,14947.166666666666
residual_load,round_robin,72,5,req-0019,analysis,replica-2,2360,912,,2048,14947.166666666666,3433.3333333333335,18380.499999999996
residual_load,round_robin,72,5,req-0038,rag,replica-2,1366,152,,700,18380.499999999996,734.3333333333334,19114.83333333333
residual_load,round_robin,72,5,req-0032,faq,replica-2,199,51,,512,19114.83333333333,203.16666666666666,19317.999999999996
residual_load,round_robin,72,5,req-0009,faq,replica-2,268,90,,512,19317.999999999996,344.6666666666667,19662.666666666664
residual_load,round_robin,72,5,req-0067,rag,replica-2,687,104,,700,19662.666666666664,461.1666666666667,20123.83333333333
residual_load,round_robin,72,5,req-0018,analysis,replica-2,2009,483,,2048,20123.83333333333,1944.8333333333335,22068.666666666664
residual_load,round_robin,72,5,req-0048,rag,replica-2,1145,136,,700,22068.666666666664,644.1666666666666,22712.833333333332
residual_load,round_robin,72,5,req-0012,faq,replica-2,138,38,,512,22712.833333333332,149.66666666666666,22862.5
residual_load,round_robin,72,5,req-0054,faq,replica-2,110,53,,512,22862.5,195.0,23057.5
residual_load,round_robin,72,5,req-0015,analysis,replica-2,3551,407,,2048,23057.5,1948.5000000000002,25006.0
residual_load,round_robin,72,5,req-0064,faq,replica-2,202,84,,512,25006.0,313.6666666666667,25319.666666666668
residual_load,round_robin,72,5,req-0021,rag,replica-2,1051,303,,700,25319.666666666668,1185.1666666666667,26504.833333333332
residual_load,round_robin,72,5,req-0004,faq,replica-2,188,52,,512,26504.833333333332,204.66666666666666,26709.500000000004
